review,rating
All Good. Best quality.READ MORE,5
Nice bulbs and good workingREAD MORE,5
brightness is good but couldn't brighter than 9wREAD MORE,3
I have just used 1 bulb from the box and this Led Bulbs is perfectly fine with bright lighting.READ MORE,4
goodREAD MORE,4
Good productREAD MORE,5
Best under this priceREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,5
"Really awesome,READ MORE",5
"All bulbs working with same brightness, Nice!well done Flipkart and Product teamREAD MORE",5
SuperREAD MORE,4
Everyday product goodREAD MORE,3
It's really ncyyyREAD MORE,4
Nice product...READ MORE,5
Good produtsREAD MORE,5
Light is so brighteningREAD MORE,5
Excellent purchase... All leds are in perfect conditionREAD MORE,5
Excellent  ! Nicely packed .READ MORE,5
Good product in reasonable price and light effects of Bulb are Satisfactory.READ MORE,3
About 6 month uses and edit review this bulb.. all are had to throw in the dustbin... dont byeREAD MORE,1
"I ordered them around one month ago, all the bulbs are working and Very bright, i Ordered 9W bulb which is even brighter than a 20w CFL, so guys its time to skip CFL. NICE product i will give 5 star Energy efficiency is very good,READ MORE",5
NycREAD MORE,4
GoodREAD MORE,4
Everything is Just awesome 🤠🤠READ MORE,5
SuperbREAD MORE,5
It's really Good!!! Thanks @FlipkartREAD MORE,5
Nice product....READ MORE,5
Good quality product.READ MORE,5
Good led bulbREAD MORE,5
ThanksREAD MORE,5
GoodREAD MORE,5
Nice productREAD MORE,4
SuperREAD MORE,5
Best for prize...READ MORE,4
Bulbs are ok but its not look like 10wat and bright ness is also less than 10watts bulbsREAD MORE,4
HI SIR I got the package it's good so thank you very much. Vijay Kumar Raja.READ MORE,5
It is good for ceiling and outdoor usage. Not worth indoor.READ MORE,3
Very niceREAD MORE,5
Good quality. Light also gud...👌READ MORE,4
"Using Eveready 10 watt Led bulbs since 2016, the earlier ones were a bit larger & sturdy than what now they are giving. Overall satisfactoryREAD MORE",4
Good product. Every day is good brand.READ MORE,4
Bulb size is little bit smaller than compare other brands but brightness is good.READ MORE,4
Best products for every homeREAD MORE,5
Good productREAD MORE,5
Good combo dealREAD MORE,4
SuperREAD MORE,4
GoodREAD MORE,5
SuperREAD MORE,5
Great quality and don't think about yellow light .It was white and brite color 🤗READ MORE,5
"Very good product, value for moneyREAD MORE",5
Good productREAD MORE,4
Best qualityREAD MORE,5
"Product is good, but it seems to me that it's a repaired LED bulb.READ MORE",4
Good productREAD MORE,3
Bad quality due to light not properlyREAD MORE,2
Timely delivery .All bulbs working fine.READ MORE,4
Really very nice and useful lampsREAD MORE,5
GoodREAD MORE,5
Very niceREAD MORE,5
"Products  is very good and Got defect one out of 2, placed a replacement received new one on time... Seller service is fantastic...READ MORE",5
ExcellentREAD MORE,5
"Good  and economic, made inIndiaREAD MORE",4
BestREAD MORE,5
Very niceREAD MORE,5
"Battery is not good, leakingREAD MORE",3
Product is nice as expected and also provided Battery cell along with Bulb. Thanks for that.READ MORE,5
GoodREAD MORE,5
Good purchase. Bulb is good.READ MORE,4
Gets heated instantlyREAD MORE,3
Good jobREAD MORE,5
"Lights are not much Bright like 10 w other LED , Delivery fast , price less . Please go for it , Value for MoneyREAD MORE",3
Product is good under combo offer category.  Which i liked else internal packing could be more safeREAD MORE,4
Value for money light too good and quality awesome..READ MORE,5
Good productREAD MORE,3
GoodREAD MORE,5
Super productsREAD MORE,4
Nice productREAD MORE,5
"Lovey bulb ,and lighting is perfectREAD MORE",5
Nice productREAD MORE,5
NicREAD MORE,5
Value for moneyREAD MORE,5
Very good eveready 10wREAD MORE,5
Product is good but packing is poor.READ MORE,5
SuperbREAD MORE,4
Very cool bulbREAD MORE,5
"Good product, nice deliveryREAD MORE",3
NiceREAD MORE,5
Super brightnessREAD MORE,5
Quality is so poor of LED bulb. No light 💡.Disappointed with this productREAD MORE,1
GodREAD MORE,5
"The bulbs were original a1nd were well packed.Out of 10, 1 bulb, however, is not working. Still a good product at a decent price.READ MORE",4
Some more betterREAD MORE,3
Good product in this priceREAD MORE,3
GoodREAD MORE,4
NiceREAD MORE,4
Ok goodREAD MORE,3
Good productsREAD MORE,5
Good productREAD MORE,4
GoodREAD MORE,4
OkayREAD MORE,4
"Excellent product!!! Best quality,Delivered before scheduled time... Overall great experience!READ MORE",5
Good productREAD MORE,5
NiceREAD MORE,5
Very goodREAD MORE,5
Good and fabulous but lolREAD MORE,5
Best in this price rangeREAD MORE,4
Good productREAD MORE,4
nice product for sufficient lightREAD MORE,5
SuparREAD MORE,3
ExcellentREAD MORE,5
One of the bulb in pack of 10 was not working.READ MORE,1
Awesome productREAD MORE,5
Same itemREAD MORE,5
Super and thank u flipkart I love itREAD MORE,5
Good deal.. Got in just rs 143/-READ MORE,5
Lights are really good. Bright and don't feel any heat. Additional bonus 4  AA batteries free. Thanks flipkart 🥰😍🤗READ MORE,5
Nice thoREAD MORE,5
Packing is not good enough. Good product for reasonable price.READ MORE,5
Packing is not goodREAD MORE,3
Exchange  No-good  the product send good  product when I will get good product  send date exchange  the product your products power is up downREAD MORE,2
"Bulb is 2 star with less lumen, it's better to buy Wipro 10w led bulb at this priceREAD MORE",3
Super bright nessREAD MORE,5
"Lighting is good , durability is myth.READ MORE",3
Good productsREAD MORE,5
Good durable at presentREAD MORE,3
BestREAD MORE,5
"Old mfg product deliver me, and not good brightness 10 Watt led bub camper 9 Watt bulb.READ MORE",4
Good must buyREAD MORE,5
Delivery very good & genune product.I love only flipcart.READ MORE,5
Awesome delivery by flipkartREAD MORE,5
The bulbs are good.packing is good.good working condition. But I see the reviews it shows battery cells 6 nos. I not received the batteries . Why?READ MORE,5
This is a good bulb at that priceREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
One of the 2 bulbs stopped working within daysREAD MORE,1
I like this Standard B22 Led bulbs.. EVEREADY ❤️💜❤️NiceREAD MORE,5
GoodREAD MORE,4
Too  good  cheap  n best  productREAD MORE,5
NiceREAD MORE,5
The actual lumens of bulb is 890lm for 10 watt bulb . fkt misleading   on this addREAD MORE,3
AvregeREAD MORE,5
nice productREAD MORE,4
AwesomeREAD MORE,5
OkREAD MORE,5
Nice productus thanks flipkartREAD MORE,5
Best one got it around 665 rsREAD MORE,5
I am happyREAD MORE,5
Product is not good . One of the bulb is not working . The box was not sealed..READ MORE,1
Nice products must buyREAD MORE,5
Nice bulbs with 4AA BATTERY SREAD MORE,5
Good Product 👌👌READ MORE,5
Bright enoughREAD MORE,4
Got at 159 rupees thank you flipkartREAD MORE,5
Awesome product 👍👍👍👍READ MORE,5
Good but it is a 2 star led bulbREAD MORE,2
Excellent. Mind blowing purchaseREAD MORE,5
NiceREAD MORE,5
wonder full. excellentREAD MORE,5
Nice productREAD MORE,4
Good buy some times this product available for Rs. 179 doubt new product or used product.READ MORE,4
GoodREAD MORE,5
NiceREAD MORE,3
Very nice thank u flipkart delivaried  b4 given time that was very usefulREAD MORE,5
very good product thabks..READ MORE,5
Product is superREAD MORE,5
Very niceREAD MORE,4
Nice productREAD MORE,5
GoodREAD MORE,4
Fast delivery Product GoodREAD MORE,5
Nice 👍Value of moneyREAD MORE,5
"Brightness is lower than other brands like syska, Panasonic, Crompton etc as per 10 Watt level.READ MORE",3
Verry good brightREAD MORE,4
GoodREAD MORE,5
Very bad 3rd class product not replace in warrantyREAD MORE,1
Very goodREAD MORE,5
More than expected...READ MORE,5
"Worth of every penny a must buy product for every home if we put one light in living room,the living room will be like a cricket stadium.And the flipkart delivery is also very good and kindly time to time delivery.Thank u flipkart....!!!READ MORE",5
Good qualityREAD MORE,5
Nice Product I bought it in 169READ MORE,5
Very goodREAD MORE,5
Very niceREAD MORE,5
Good productREAD MORE,5
"Osm product and really amazing light ,, in this price range 2bulbs and 4batteries are bestREAD MORE",5
"Nice bulbs ,bright led lightREAD MORE",5
NiceREAD MORE,4
Good bulb  reflection in small room 8*12 ftI have been used previously 1 year No any doubt and complaintREAD MORE,4
Excellent Product with least price.Thanks Flipkart :).READ MORE,5
Good 🤩🤩🤩🤩🤩READ MORE,5
Nice productsREAD MORE,5
GoodREAD MORE,5
Nice 👌👌👌READ MORE,4
Good productREAD MORE,5
Excellent ProductREAD MORE,5
Good 10 w very bright nessREAD MORE,5
Super 💞 EvereadyREAD MORE,5
GoogREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,5
The brightness is good.. must buy!!READ MORE,5
Good productREAD MORE,3
NiceREAD MORE,5
Very goodREAD MORE,4
Value for 💰 moneyREAD MORE,4
Must buyREAD MORE,5
"Yes, it's worthy paying than other productsREAD MORE",4
Cool lights...Eye comfortable...2 year warranty...Must buy...Bright side of india...Amazing...READ MORE,5
Really wowREAD MORE,5
GoodREAD MORE,5
"All bulbs are working. Let's see the durability, the most important thing of all. Free batteries are very useful. Thanks flipkart for speedy delivery.READ MORE",5
20rs high but bulb quality is niceREAD MORE,5
Good lights EvereadyREAD MORE,5
SuperbREAD MORE,5
It's osm lights and lighting is the best price is also bestREAD MORE,5
Quality productsREAD MORE,4
Good product Eveready 10W LED Bulb.READ MORE,4
GoogREAD MORE,5
Good lightREAD MORE,5
It's okREAD MORE,2
Good product but no option for warranty claimREAD MORE,5
Just good as per costREAD MORE,4
Nice lightREAD MORE,5
Good product must buyREAD MORE,5
Fabulous product at this rate🥳🥳🥳🥳. Everyone should buy itREAD MORE,5
Nic productsREAD MORE,4
GoodREAD MORE,1
Good productionREAD MORE,5
Nice Eveready led bulbsREAD MORE,5
Good productREAD MORE,5
Good profrens nyc quality productsREAD MORE,5
good productREAD MORE,4
Just okREAD MORE,4
Product is goodREAD MORE,5
NiceREAD MORE,5
Best bulbs in good price and battery is freeREAD MORE,5
GoodREAD MORE,5
Vary nice👍😊READ MORE,5
Good combo dealREAD MORE,4
SuperREAD MORE,4
GoodREAD MORE,5
SuperREAD MORE,5
Great quality and don't think about yellow light .It was white and brite color 🤗READ MORE,5
"Very good product, value for moneyREAD MORE",5
Good productREAD MORE,4
Best qualityREAD MORE,5
Very osm product and very bright bulbREAD MORE,5
Great light the lighting was too much brightREAD MORE,5
Recommended but needs a good packingREAD MORE,5
Brightness is good but lumen is 89/watt not 100 lumen per watt .10 watt led blub with free 2 battery per blub overall goodREAD MORE,3
"Bulbs are fine, gives yellowish white light.READ MORE",5
HappyREAD MORE,5
Thanks for filpkart.READ MORE,5
Light is awesomeREAD MORE,5
NiceREAD MORE,5
Excellent product..... thanks flipkartREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
Super producREAD MORE,5
Size is small but good white brightnessREAD MORE,4
NiceREAD MORE,5
Amazing resultsREAD MORE,5
Nice productREAD MORE,5
NiceREAD MORE,5
Very good and money saveREAD MORE,5
It's bit costlyREAD MORE,4
Best  product fast delivery thanks to flipkartREAD MORE,4
AverageREAD MORE,3
Very nice.better experience flipkart & sellar.READ MORE,5
Good productsREAD MORE,5
Got a good product.But I think it's not showing 10w brightness.Only like a 8 w.But very good product in this price.I am very happy with this product.READ MORE,4
Exlent prices I'm happyREAD MORE,5
best price best QualityREAD MORE,5
Super  productREAD MORE,5
Product is not goodREAD MORE,1
GoodREAD MORE,4
Nice product  very bright I love it❤READ MORE,4
SuperREAD MORE,5
Very nice product but Flipkart packing not good and bulb is is very very very brightness thank you so much Flipkart please reply please your Flipkart packing so good please and stand FlipkartREAD MORE,5
GoodREAD MORE,5
Value for moneyREAD MORE,4
"Thank you Flipkart for delivering very quickly and the product is very good but I have a concern about the item,if the bulbs will fuse before 1year so how would I get replacement?READ MORE",4
Osam product thanku flipkartREAD MORE,5
Good productREAD MORE,5
Speed delivery... item was good...READ MORE,4
Good productREAD MORE,4
Awesome... Go for it..READ MORE,5
Best at rs179READ MORE,5
"Gud product, Very fast and excelent delivery from flipkart delivery person. ThankyouREAD MORE",5
ExcellentGot it at 406READ MORE,5
Very brightREAD MORE,5
NcREAD MORE,5
Nic prodectREAD MORE,5
Good Product all bulb running...READ MORE,5
Good quality but 2 ⭐ power savings modREAD MORE,4
Best quality of light and bright colorREAD MORE,4
This very good  productREAD MORE,5
Very good product & also good service from flipkartREAD MORE,5
Valued productREAD MORE,5
"I feel the brightness is not that good comparing to Phillips 7.5W. But you get what you pay for, so go for it if you have tight budget and small room.READ MORE",3
Thankyou so much.. really worth it 👍READ MORE,5
BestREAD MORE,5
Good brand with good deliveryREAD MORE,5
Very good.Nice productREAD MORE,5
It's nice....Not bestREAD MORE,4
Good 👌READ MORE,5
Very excellent productREAD MORE,5
Good deal.. Got in just rs 143/-READ MORE,5
Lights are really good. Bright and don't feel any heat. Additional bonus 4  AA batteries free. Thanks flipkart 🥰😍🤗READ MORE,5
Nice thoREAD MORE,5
Packing is not good enough. Good product for reasonable price.READ MORE,5
Packing is not goodREAD MORE,3
Exchange  No-good  the product send good  product when I will get good product  send date exchange  the product your products power is up downREAD MORE,2
"Bulb is 2 star with less lumen, it's better to buy Wipro 10w led bulb at this priceREAD MORE",3
Super bright nessREAD MORE,5
Good itemREAD MORE,4
Very nice product fast delivery 2 daysREAD MORE,5
SuperREAD MORE,5
Good product and good offer by one and only filpkart plz do purchase from filpkart and plz give best offer to customerREAD MORE,4
OkREAD MORE,3
Very good.. worth it. All bulbs are working good.READ MORE,5
10/10 of Led lights are functioning OkREAD MORE,5
Nice productREAD MORE,5
GoodREAD MORE,4
Good dealREAD MORE,5
"Bright light,long lastimg and value 4 moneyREAD MORE",5
good and fast deliveryREAD MORE,5
Very GoogREAD MORE,5
GoodREAD MORE,5
OkREAD MORE,4
Nice product at this price. Very less price in comparison with marketREAD MORE,5
best priceREAD MORE,4
Very nice product and delivery I like it thank youREAD MORE,3
StunningREAD MORE,4
Good productREAD MORE,5
AwesomeREAD MORE,5
OkREAD MORE,5
Outstanding Bright LightREAD MORE,5
bright light2 years warranty.others have only 1 year warrantygood packing from Flipkart.READ MORE,5
Super bulbsREAD MORE,5
Very nice and brightREAD MORE,5
I have buy the product about 1 year ago... Now still is working very good product... And I am buy it another product today very good product from Flipkart and Eveready..💖🔥READ MORE,5
GoodREAD MORE,3
Good money value for flipkart plus membersREAD MORE,5
"Nice Value of the productSo good,.READ MORE",3
Excellent product.. value of moneyREAD MORE,5
Good lefREAD MORE,5
Good but it is a 2 star led bulbREAD MORE,2
Excellent. Mind blowing purchaseREAD MORE,5
NiceREAD MORE,5
wonder full. excellentREAD MORE,5
Nice productREAD MORE,4
Good buy some times this product available for Rs. 179 doubt new product or used product.READ MORE,4
GoodREAD MORE,5
NiceREAD MORE,3
Very nice thank u flipkart delivaried  b4 given time that was very usefulREAD MORE,5
very good product thabks..READ MORE,5
Very good productREAD MORE,4
Only 3 bulbs were glowing n rest 3 were faulty nd also i didn't get the batteries... I returned it later.READ MORE,2
Very good productREAD MORE,4
OkREAD MORE,2
Very niceRecommended 10000READ MORE,5
Best in this rangeREAD MORE,5
Good productREAD MORE,4
very good and best price led light impressiveREAD MORE,5
This is a good product & this quality is good I am happy 😊👌👌👌READ MORE,5
Product was superbREAD MORE,5
Nice product.. Bright Light.. Value for moneyREAD MORE,5
ExcellentREAD MORE,5
Awesome LED BulbREAD MORE,5
Awesome productREAD MORE,5
Tq so much flip kartREAD MORE,5
Good productREAD MORE,4
Low quality product Very low light product 4 watt lightREAD MORE,1
Nice productREAD MORE,5
Nice product...READ MORE,5
AwesomeREAD MORE,5
NiceREAD MORE,4
Good bulb  reflection in small room 8*12 ftI have been used previously 1 year No any doubt and complaintREAD MORE,4
Excellent Product with least price.Thanks Flipkart :).READ MORE,5
Good 🤩🤩🤩🤩🤩READ MORE,5
Nice productsREAD MORE,5
GoodREAD MORE,5
Nice 👌👌👌READ MORE,4
Good productREAD MORE,5
Excellent ProductREAD MORE,5
Good 10 w very bright nessREAD MORE,5
Super 💞 EvereadyREAD MORE,5
GoogREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,5
The brightness is good.. must buy!!READ MORE,5
Good productREAD MORE,3
NiceREAD MORE,5
Very goodREAD MORE,4
Value for 💰 moneyREAD MORE,4
Must buyREAD MORE,5
"Yes, it's worthy paying than other productsREAD MORE",4
Cool lights...Eye comfortable...2 year warranty...Must buy...Bright side of india...Amazing...READ MORE,5
Really wowREAD MORE,5
GoodREAD MORE,5
"All bulbs are working. Let's see the durability, the most important thing of all. Free batteries are very useful. Thanks flipkart for speedy delivery.READ MORE",5
20rs high but bulb quality is niceREAD MORE,5
Good lights EvereadyREAD MORE,5
SuperbREAD MORE,5
", good productREAD MORE",5
Previously it was as good as the top rated LED bulbs like Philips or Syska etc. But now its product quality is degraded very much. This 10 w bulb has less than 900 lumens of light (<100 lm/w) which is very less efficient. My 2 to 3 yrs old 9 W LED bulb from Syska is giving more light than this 10 W LED bulb.READ MORE,3
Very nice product. Very fast delivery from flipkart.READ MORE,5
All Old itemREAD MORE,1
Brightness is not upto the expected level. Otherwise O. KREAD MORE,3
GoodREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
Product is okREAD MORE,2
Good and best product.. worth for money.READ MORE,5
Good qualityREAD MORE,4
Very nice productREAD MORE,5
Nice product worth for moneyREAD MORE,5
NicREAD MORE,5
Must Buy good product tnk u Flip cartREAD MORE,5
Very good productREAD MORE,5
Life only TWO MONTHSREAD MORE,2
Brite lightREAD MORE,5
SuperREAD MORE,4
Genuinely product....READ MORE,5
NiceREAD MORE,5
Best bulbs in good price and battery is freeREAD MORE,5
Very good ProductREAD MORE,5
NiceREAD MORE,5
Very goodREAD MORE,5
Bright light... Good productREAD MORE,5
Decent product & very fast delivery by flipkartREAD MORE,5
Good oneREAD MORE,4
BestREAD MORE,5
Realy superREAD MORE,5
Nice product .Flipkart deliver before date and Light is too cool. Good LED bulbbto buy.I am giving you genuine feedbackThank youREAD MORE,4
Awesome 😊READ MORE,4
Very goodREAD MORE,5
"Really I strongly recommend not to buy this product because I got 1 bulb not working out of 4 and with 4 batteries.And I got replaced with a new parcel.In the new parcel I had all the 4 bulbs working , but with batteries missing, I got cheated by the seller.When I asked for replacement , there was no replacement option available.And all the bulbs were in open and used condition.READ MORE",1
Good productREAD MORE,4
Average productREAD MORE,2
Long life.. thank you FlipkartREAD MORE,5
Value for money..all bulb are working 😘😘😘READ MORE,5
Very nice super 👍👍👍👍👍👍👍excellent 23.9.2020READ MORE,5
Good productREAD MORE,5
OkREAD MORE,5
GoodREAD MORE,5
Good product & good light..READ MORE,1
GoodREAD MORE,3
The bulb is very goodREAD MORE,5
Very goodREAD MORE,5
good  productREAD MORE,5
In picture it is written 100/lm but in reality it is only 89/ lmREAD MORE,1
niceREAD MORE,5
This bulbs are worth to light up the room of 10x10 feet.READ MORE,5
NiceREAD MORE,5
Very good and money saveREAD MORE,5
Very nice product with low cheap priceREAD MORE,5
159 rs value of moneyGood productREAD MORE,4
Item was good but package were broken and one bulb front cover were not attached.. but both  working food.. Plz next time check n pack ur item in proper wayREAD MORE,3
Superb qualityREAD MORE,5
Best qualities of led lightREAD MORE,5
Good offer..Nicely working..READ MORE,5
BestREAD MORE,5
Value for moneyREAD MORE,5
5 lights turned out badREAD MORE,1
Super 👍👍👍👍 light very powerful brightnessREAD MORE,5
GoodREAD MORE,4
Nice product  very bright I love it❤READ MORE,4
SuperREAD MORE,5
Very nice product but Flipkart packing not good and bulb is is very very very brightness thank you so much Flipkart please reply please your Flipkart packing so good please and stand FlipkartREAD MORE,5
GoodREAD MORE,5
Value for moneyREAD MORE,4
"Thank you Flipkart for delivering very quickly and the product is very good but I have a concern about the item,if the bulbs will fuse before 1year so how would I get replacement?READ MORE",4
Osam product thanku flipkartREAD MORE,5
GoodREAD MORE,5
NOT GIVE WHITE LIGHT EFFECT... GIVE YELLOW EFFECT ..NOT HAPPY THAT PRODUCTSREAD MORE,1
"Very nice products, awesome brightnessREAD MORE",5
Wow superREAD MORE,5
GOOD...PRODUCTREAD MORE,5
GlowingREAD MORE,5
out of 2 one working good.and another one shocked within a month.READ MORE,2
GoodREAD MORE,4
Awesome productREAD MORE,5
Awesome productREAD MORE,5
good brightnessREAD MORE,5
Local itemREAD MORE,1
OkREAD MORE,3
GoodREAD MORE,4
Excellent product....READ MORE,5
Very Gud productREAD MORE,5
Good even Great. And Ekart Delivery Man who delivered product He was really Good. Thank You Flipkart.READ MORE,3
Good qualityREAD MORE,5
Reviewing after 4 months approx   ..product is working fine.READ MORE,4
GoodREAD MORE,3
Very good.Nice productREAD MORE,5
It's nice....Not bestREAD MORE,4
good light for led bulbREAD MORE,5
Nice productREAD MORE,3
Great product @670READ MORE,5
GoodREAD MORE,4
Not like 10 wREAD MORE,3
"Don't buy out of six 4 is faulty,in pocket the brand everyday not written on bulb but in image see the brand name, everyday consumer services not pick up call  writting on mail not given answerREAD MORE",1
Like 7WREAD MORE,3
value for money. I love this product. 3pic with 5 battery.READ MORE,5
Surya led is  more brighter than Eveready so Eveready improveREAD MORE,3
Beautiful productREAD MORE,5
Good itemREAD MORE,4
Very nice product fast delivery 2 daysREAD MORE,5
SuperREAD MORE,5
Good product and good offer by one and only filpkart plz do purchase from filpkart and plz give best offer to customerREAD MORE,4
OkREAD MORE,3
Very good.. worth it. All bulbs are working good.READ MORE,5
10/10 of Led lights are functioning OkREAD MORE,5
Nice productREAD MORE,5
"Flipkart amazin, u guys kip up d gud wrk..Bulbs r perfectly workin al 6 of dem & as i usualy says flipkart neva evr disappointed me & flipkart Rocksss 🤘🤘🤘 Mark frm ShillongREAD MORE",5
Nice product thanks for FlipkartREAD MORE,5
10 piece at the price of 594 awesome deal Good bright light with 2 years warrantyREAD MORE,4
SuperREAD MORE,4
Best qualityREAD MORE,5
As usual awesome.READ MORE,5
GoodREAD MORE,5
GoodREAD MORE,3
GudREAD MORE,5
SuperbREAD MORE,4
GdREAD MORE,4
GoodREAD MORE,4
NiceREAD MORE,5
Awesome product...READ MORE,5
NiceREAD MORE,5
NiceREAD MORE,5
BestREAD MORE,4
GoodREAD MORE,3
GoodREAD MORE,5
Good products.READ MORE,4
Good  product  hai  for sells  on shopREAD MORE,3
ExcellentREAD MORE,5
Very nice LED light..Recomendet for you..READ MORE,5
Good qualityREAD MORE,5
Best productREAD MORE,5
Nice productREAD MORE,4
Nice productREAD MORE,5
NiceREAD MORE,5
Value for moneyREAD MORE,5
Excellent 👌👌👌READ MORE,5
GoodREAD MORE,5
Bulb are ok but battery with it are closed to expiry so of no use.READ MORE,4
GoodREAD MORE,4
NiceREAD MORE,5
Cheap and bestREAD MORE,2
OkREAD MORE,4
Very goodREAD MORE,5
First i received 3 damged bulbs...and i requested to replacement...then all the 4 bulb are perfectly working...READ MORE,4
NiceREAD MORE,5
Very goodREAD MORE,5
Best bulb forever I loved it💖Thanks flipkart for thisREAD MORE,5
good light for my bedroom and living hallREAD MORE,4
This is a good product & this quality is good I am happy 😊👌👌👌READ MORE,5
Product was superbREAD MORE,5
Nice product.. Bright Light.. Value for moneyREAD MORE,5
ExcellentREAD MORE,5
Awesome LED BulbREAD MORE,5
Awesome productREAD MORE,5
Tq so much flip kartREAD MORE,5
Good productREAD MORE,4
GoodREAD MORE,5
Good productREAD MORE,5
Amazing productREAD MORE,4
Vary goodREAD MORE,5
I don't get cell on this order . Otw product is perfect all bulbs are in working condition.READ MORE,4
Not working poor productsREAD MORE,1
"It's Good Quality , but it's brightness is More as Compaired to 8 watt of Crompton led bulbREAD MORE",3
NiceREAD MORE,5
Good qualityREAD MORE,4
Good brightness.. value for moneyREAD MORE,5
Superb LED Bulb And Brightness Also GoodFirst Photo Capture in Off LightAnd Second Photo is Capture in On LightREAD MORE,4
Very goodREAD MORE,4
working wellREAD MORE,5
Nice product.. all 6 are working...READ MORE,5
Best quality products time to time delivery bahut badhiya 👌👌READ MORE,5
Product is not upto my expectation finishing is not goodAnd one of the ball cover is freely movingREAD MORE,3
Good quality...Just go for itREAD MORE,4
Good productREAD MORE,4
BatREAD MORE,5
Beautiful productsREAD MORE,5
GoodREAD MORE,5
"I liked too much this product, I prefer to purchase it again in futureREAD MORE",5
nycREAD MORE,4
AmazingREAD MORE,4
Product is Good worth for moneyREAD MORE,5
Good oneREAD MORE,4
Good quality product 👍👍READ MORE,5
GoodREAD MORE,5
SuperbREAD MORE,5
Good productREAD MORE,4
Better product.READ MORE,4
NiceREAD MORE,5
", good productREAD MORE",5
Previously it was as good as the top rated LED bulbs like Philips or Syska etc. But now its product quality is degraded very much. This 10 w bulb has less than 900 lumens of light (<100 lm/w) which is very less efficient. My 2 to 3 yrs old 9 W LED bulb from Syska is giving more light than this 10 W LED bulb.READ MORE,3
Very nice product. Very fast delivery from flipkart.READ MORE,5
All Old itemREAD MORE,1
Brightness is not upto the expected level. Otherwise O. KREAD MORE,3
GoodREAD MORE,5
GoodREAD MORE,5
GoodREAD MORE,5
Very niceREAD MORE,5
I luv itREAD MORE,5
BestREAD MORE,5
Good for this priceREAD MORE,4
Good quality...good productREAD MORE,5
Under budgetREAD MORE,5
Mindblowing perches value of money........fully bright bulbs. I love itREAD MORE,5
Its nice bulbREAD MORE,5
Good product.READ MORE,4
GoodREAD MORE,5
Super qualityREAD MORE,4
"In the set of 10,got 1 defectiveREAD MORE",1
Super goodREAD MORE,5
Nice quality good thanks flipkartREAD MORE,5
Not badREAD MORE,4
GoodREAD MORE,5
NiceREAD MORE,5
very goodREAD MORE,4
This Led Bulb Is Very Awesome...Electricity Saving...I Love It..😍😍😍😍😍READ MORE,5
Good productREAD MORE,4
Luminous/brightness is not as per quoted range.My existing bajaj 7W LED were more brighter than thse LED's.READ MORE,3
Good deal. Bright enough for 10x10 room or smaller. Not recommended for larger rooms.Better use it in washroom and bathrooms or small spaces.READ MORE,4
Nice product .Flipkart deliver before date and Light is too cool. Good LED bulbbto buy.I am giving you genuine feedbackThank youREAD MORE,4
Awesome 😊READ MORE,4
Very goodREAD MORE,5
"Really I strongly recommend not to buy this product because I got 1 bulb not working out of 4 and with 4 batteries.And I got replaced with a new parcel.In the new parcel I had all the 4 bulbs working , but with batteries missing, I got cheated by the seller.When I asked for replacement , there was no replacement option available.And all the bulbs were in open and used condition.READ MORE",1
Good productREAD MORE,4
Average productREAD MORE,2
Long life.. thank you FlipkartREAD MORE,5
Value for money..all bulb are working 😘😘😘READ MORE,5
Very nice super 👍👍👍👍👍👍👍excellent 23.9.2020READ MORE,5
Good productREAD MORE,5
OkREAD MORE,5
GoodREAD MORE,5
Good product & good light..READ MORE,1
GoodREAD MORE,3
The bulb is very goodREAD MORE,5
Very goodREAD MORE,5
good  productREAD MORE,5
In picture it is written 100/lm but in reality it is only 89/ lmREAD MORE,1
niceREAD MORE,5
This bulbs are worth to light up the room of 10x10 feet.READ MORE,5
OkayREAD MORE,4
GoodREAD MORE,4
GoodREAD MORE,4
Average product lighting is not perfectREAD MORE,4
Good luckREAD MORE,4
nice product. but BEE ratting is 2* so 4*. other wise exelent product.READ MORE,4
All LEDs are in proper working condition...Packaging is good. Delivery was on time.Perfecto.READ MORE,5
Good oneREAD MORE,4
GoodREAD MORE,5
It's light fall everywhere in home and very bright light I like this .  Clearance is increasingREAD MORE,5
Good oneREAD MORE,4
Good bulbREAD MORE,1
Very fast delivery.... Nice product... I'm happy 😊😊😊READ MORE,5
Good productREAD MORE,5
Good itemsREAD MORE,3
GoodREAD MORE,5
Very good productREAD MORE,5
"Loved the Eveready 2.5 W LED Bulbs.They are similar to size of Zero Watt bulbs. Initially i thought they would be dim & of not practical use. BUT, i was surprised with the light quality & brightness - Amazing !!Being 2.5 Watt, its a huge power saver & best value for money.READ MORE",5
Good product nice work ing thanks for flipkartREAD MORE,5
Every bulb is working. Can't compare the brightness with any other bulb of 9 watt. But it provide good visibility. I am satisfied with the product and price is good.READ MORE,5
One bulb fused in a month.READ MORE,2
NiceREAD MORE,5
OkREAD MORE,5
OkREAD MORE,4
Nice one. Very bright.READ MORE,5
SupetREAD MORE,5
